Year,Sector_1,Sector_2,Sector_3,Sector_4,Element,Category,Unit,Value
2014,glass,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Other_coal,FinalGJ,GJ,12808.0390109199
2014,glass,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Solar,EnergyPrimary,GJ,734646.446817778
2014,glass,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,ValueAdded,ValueAdded,Euros,1070215385.14542
2014,glass,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Wind,EnergyPrimary,GJ,2847342.04461646
2014,glass,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Workers,Workers,Workers,16584.0
2014,iron_and_steel,iron_and_steel,iron_and_steel,metallurgy,Biomass,EnergyMonetary,Euros,41401866.1517769
2014,iron_and_steel,iron_and_steel,iron_and_steel,metallurgy,Biomass,EnergyPrimary,GJ,2434254.13707696
2014,iron_and_steel,iron_and_steel,iron_and_steel,metallurgy,Biomass,FinalGJ,GJ,1088.568
2014,iron_and_steel,iron_and_steel,iron_and_steel,metallurgy,Coal,EnergyMonetary,Euros,20686619.0577196
2014,iron_and_steel,iron_and_steel,iron_and_steel,metallurgy,Coal,EnergyPrimary,GJ,78510465.80568
2014,iron_and_steel,iron_and_steel,iron_and_steel,metallurgy,Coal,GHG,kgCO2,7905106644.16563
2014,iron_and_steel,iron_and_steel,iron_and_steel,metallurgy,Coal,GHG_inv,kgCO2,6408080595.53218
2014,iron_and_steel,iron_and_steel,iron_and_steel,metallurgy,Coke,FinalGJ,GJ,0.0
2014,iron_and_steel,iron_and_steel,iron_and_steel,metallurgy,Coke_Manufactured_Gases,FinalGJ,GJ,35958876.084
2014,iron_and_steel,iron_and_steel,iron_and_steel,metallurgy,Electricity,EnergyMonetary,Euros,553406184.776993
2014,iron_and_steel,iron_and_steel,iron_and_steel,metallurgy,Electricity,FinalGJ,GJ,44315980.092
2014,iron_and_steel,iron_and_steel,iron_and_steel,metallurgy,Factories,Factories,Number,196.355555555556
2014,iron_and_steel,iron_and_steel,iron_and_steel,metallurgy,Fueloil,FinalGJ,GJ,2383587.108
2014,iron_and_steel,iron_and_steel,iron_and_steel,metallurgy,Gas,EnergyMonetary,Euros,260513699.272481
2014,iron_and_steel,iron_and_steel,iron_and_steel,metallurgy,Gas,EnergyPrimary,GJ,43117912.6982189
2014,iron_and_steel,iron_and_steel,iron_and_steel,metallurgy,Gas,FinalGJ,GJ,19394346.168
2014,iron_and_steel,iron_and_steel,iron_and_steel,metallurgy,Gas,GHG,kgCO2,2416327827.60819
2014,iron_and_steel,iron_and_steel,iron_and_steel,metallurgy,Gas,GHG_inv,kgCO2,1298796695.30939
2014,iron_and_steel,iron_and_steel,iron_and_steel,metallurgy,Gasoil,FinalGJ,GJ,774013.716
2014,iron_and_steel,iron_and_steel,iron_and_steel,metallurgy,Gasoline,FinalGJ,GJ,0.0
2014,iron_and_steel,iron_and_steel,iron_and_steel,metallurgy,Hydro,EnergyPrimary,GJ,21962975.2684135
2014,iron_and_steel,iron_and_steel,iron_and_steel,metallurgy,LPG,FinalGJ,GJ,709495.128
2014,iron_and_steel,iron_and_steel,iron_and_steel,metallurgy,Nuclear,EnergyPrimary,GJ,27877007.7920613
2014,iron_and_steel,iron_and_steel,iron_and_steel,metallurgy,Oil,EnergyMonetary,Euros,8699583.10912908
2014,iron_and_steel,iron_and_steel,iron_and_steel,metallurgy,Oil,EnergyPrimary,GJ,7915325.74329781
2014,iron_and_steel,iron_and_steel,iron_and_steel,metallurgy,Oil,GHG,kgCO2,611458913.669756
2014,iron_and_steel,iron_and_steel,iron_and_steel,metallurgy,Oil,GHG_inv,kgCO2,353102597.829144
2014,iron_and_steel,iron_and_steel,iron_and_steel,metallurgy,OilCoke,FinalGJ,GJ,0.0
2014,iron_and_steel,iron_and_steel,iron_and_steel,metallurgy,Other_coal,FinalGJ,GJ,22751992.296
2014,iron_and_steel,iron_and_steel,iron_and_steel,metallurgy,Processes,GHG,kgCO2,3482069759.55996
2014,iron_and_steel,iron_and_steel,iron_and_steel,metallurgy,Solar,EnergyPrimary,GJ,6788655.14436395
2014,iron_and_steel,iron_and_steel,iron_and_steel,metallurgy,ValueAdded,ValueAdded,Euros,2382358567.42725
2014,iron_and_steel,iron_and_steel,iron_and_steel,metallurgy,Wind,EnergyPrimary,GJ,26311463.5654719
2014,iron_and_steel,iron_and_steel,iron_and_steel,metallurgy,Workers,Workers,Workers,30121.0
2014,leather_goods,textil_and_leather,consumer_goods,consumer_goods,Biomass,EnergyMonetary,Euros,147911.521078814
2014,leather_goods,textil_and_leather,consumer_goods,consumer_goods,Biomass,EnergyPrimary,GJ,31877.4248823837
2014,leather_goods,textil_and_leather,consumer_goods,consumer_goods,Biomass,FinalGJ,GJ,2208.81883669425
2014,leather_goods,textil_and_leather,consumer_goods,consumer_goods,Coal,EnergyMonetary,Euros,0.0
2014,leather_goods,textil_and_leather,consumer_goods,consumer_goods,Coal,EnergyPrimary,GJ,294300.766065156
2014,leather_goods,textil_and_leather,consumer_goods,consumer_goods,Coal,GHG,kgCO2,29632723.7054348
2014,leather_goods,textil_and_leather,consumer_goods,consumer_goods,Coal,GHG_inv,kgCO2,0.0
2014,leather_goods,textil_and_leather,consumer_goods,consumer_goods,Coke,FinalGJ,GJ,0.0
2014,leather_goods,textil_and_leather,consumer_goods,consumer_goods,Coke_Manufactured_Gases,FinalGJ,GJ,0.0
2014,leather_goods,textil_and_leather,consumer_goods,consumer_goods,Electricity,EnergyMonetary,Euros,13160308.3045027
2014,leather_goods,textil_and_leather,consumer_goods,consumer_goods,Electricity,FinalGJ,GJ,538363.839776766
2014,leather_goods,textil_and_leather,consumer_goods,consumer_goods,Factories,Factories,Number,808.541666666667
2014,leather_goods,textil_and_leather,consumer_goods,consumer_goods,Fueloil,FinalGJ,GJ,39216.8822193133
2014,leather_goods,textil_and_leather,consumer_goods,consumer_goods,Gas,EnergyMonetary,Euros,6526238.01714845
2014,leather_goods,textil_and_leather,consumer_goods,consumer_goods,Gas,EnergyPrimary,GJ,815697.160007148
2014,leather_goods,textil_and_leather,consumer_goods,consumer_goods,Gas,FinalGJ,GJ,479865.919405678
2014,leather_goods,textil_and_leather,consumer_goods,consumer_goods,Gas,GHG,kgCO2,45711668.8468006
2014,leather_goods,textil_and_leather,consumer_goods,consumer_goods,Gas,GHG_inv,kgCO2,32135564.9175756
2014,leather_goods,textil_and_leather,consumer_goods,consumer_goods,Gasoil,FinalGJ,GJ,156522.095199674
2014,leather_goods,textil_and_leather,consumer_goods,consumer_goods,Gasoline,FinalGJ,GJ,0.0
2014,leather_goods,textil_and_leather,consumer_goods,consumer_goods,Hydro,EnergyPrimary,GJ,266812.821782988
2014,leather_goods,textil_and_leather,consumer_goods,consumer_goods,LPG,FinalGJ,GJ,45912.1996759266
2014,leather_goods,textil_and_leather,consumer_goods,consumer_goods,Nuclear,EnergyPrimary,GJ,338658.265602258
2014,leather_goods,textil_and_leather,consumer_goods,consumer_goods,Oil,EnergyMonetary,Euros,3974525.71156942
2014,leather_goods,textil_and_leather,consumer_goods,consumer_goods,Oil,EnergyPrimary,GJ,326260.689921327
2014,leather_goods,textil_and_leather,consumer_goods,consumer_goods,Oil,GHG,kgCO2,25203638.2964225
2014,leather_goods,textil_and_leather,consumer_goods,consumer_goods,Oil,GHG_inv,kgCO2,22065048.154948
2014,leather_goods,textil_and_leather,consumer_goods,consumer_goods,OilCoke,FinalGJ,GJ,0.0
2014,leather_goods,textil_and_leather,consumer_goods,consumer_goods,Other_coal,FinalGJ,GJ,0.0
2014,leather_goods,textil_and_leather,consumer_goods,consumer_goods,Solar,EnergyPrimary,GJ,82470.6221740504
2014,leather_goods,textil_and_leather,consumer_goods,consumer_goods,ValueAdded,ValueAdded,Euros,374784516.795644
2014,leather_goods,textil_and_leather,consumer_goods,consumer_goods,Wind,EnergyPrimary,GJ,319639.56400935
2014,leather_goods,textil_and_leather,consumer_goods,consumer_goods,Workers,Workers,Workers,9479.0
2014,meat_industry,food,consumer_goods,consumer_goods,Biomass,EnergyMonetary,Euros,11075710.1251694
2014,meat_industry,food,consumer_goods,consumer_goods,Biomass,EnergyPrimary,GJ,1753103.29886804
2014,meat_industry,food,consumer_goods,consumer_goods,Biomass,FinalGJ,GJ,1206391.74924676
2014,meat_industry,food,consumer_goods,consumer_goods,Coal,EnergyMonetary,Euros,0.0
2014,meat_industry,food,consumer_goods,consumer_goods,Coal,EnergyPrimary,GJ,4842842.12393964
2014,meat_industry,food,consumer_goods,consumer_goods,Coal,GHG,kgCO2,487618855.113591
2014,meat_industry,food,consumer_goods,consumer_goods,Coal,GHG_inv,kgCO2,0.0
2014,meat_industry,food,consumer_goods,consumer_goods,Coke,FinalGJ,GJ,0.0
2014,meat_industry,food,consumer_goods,consumer_goods,Coke_Manufactured_Gases,FinalGJ,GJ,0.0
2014,meat_industry,food,consumer_goods,consumer_goods,Electricity,EnergyMonetary,Euros,223740986.596532
2014,meat_industry,food,consumer_goods,consumer_goods,Electricity,FinalGJ,GJ,8859002.02074091
2014,meat_industry,food,consumer_goods,consumer_goods,Factories,Factories,Number,5087.6
2014,meat_industry,food,consumer_goods,consumer_goods,Fueloil,FinalGJ,GJ,1019487.49724549
2014,meat_industry,food,consumer_goods,consumer_goods,Gas,EnergyMonetary,Euros,60917598.523279
2014,meat_industry,food,consumer_goods,consumer_goods,Gas,EnergyPrimary,GJ,8178001.77092368
2014,meat_industry,food,consumer_goods,consumer_goods,Gas,FinalGJ,GJ,3507577.58575387
2014,meat_industry,food,consumer_goods,consumer_goods,Gas,GHG,kgCO2,458295219.242563
2014,meat_industry,food,consumer_goods,consumer_goods,Gas,GHG_inv,kgCO2,234894754.247248
2014,meat_industry,food,consumer_goods,consumer_goods,Gasoil,FinalGJ,GJ,1935271.5311925
2014,meat_industry,food,consumer_goods,consumer_goods,Gasoline,FinalGJ,GJ,0.0
2014,meat_industry,food,consumer_goods,consumer_goods,Hydro,EnergyPrimary,GJ,4390516.5107582
2014,meat_industry,food,consumer_goods,consumer_goods,LPG,FinalGJ,GJ,369154.267210592
2014,meat_industry,food,consumer_goods,consumer_goods,Nuclear,EnergyPrimary,GJ,5572763.32035051
2014,meat_industry,food,consumer_goods,consumer_goods,Oil,EnergyMonetary,Euros,74819850.1028707
2014,meat_industry,food,consumer_goods,consumer_goods,Oil,EnergyPrimary,GJ,4597432.67034627
2014,meat_industry,food,consumer_goods,consumer_goods,Oil,GHG,kgCO2,355151673.784249
2014,meat_industry,food,consumer_goods,consumer_goods,Oil,GHG_inv,kgCO2,303504861.069025
2014,meat_industry,food,consumer_goods,consumer_goods,OilCoke,FinalGJ,GJ,0.0
2014,meat_industry,food,consumer_goods,consumer_goods,Other_coal,FinalGJ,GJ,0.0
2014,meat_industry,food,consumer_goods,consumer_goods,Solar,EnergyPrimary,GJ,1357088.56076705
2014,meat_industry,food,consumer_goods,consumer_goods,ValueAdded,ValueAdded,Euros,4480809666.13423
2014,meat_industry,food,consumer_goods,consumer_goods,Wind,EnergyPrimary,GJ,5259802.63578204
2014,meat_industry,food,consumer_goods,consumer_goods,Workers,Workers,Workers,83407.0
2014,metal_goods_and_machinery,metal_goods_and_machinery,capital_goods,capital_equipment,Biomass,EnergyMonetary,Euros,15179539.134198
2014,metal_goods_and_machinery,metal_goods_and_machinery,capital_goods,capital_equipment,Biomass,EnergyPrimary,GJ,982301.217546408
2014,metal_goods_and_machinery,metal_goods_and_machinery,capital_goods,capital_equipment,Biomass,FinalGJ,GJ,32154.624
2014,metal_goods_and_machinery,metal_goods_and_machinery,capital_goods,capital_equipment,Coal,EnergyMonetary,Euros,40964811.463686
2014,metal_goods_and_machinery,metal_goods_and_machinery,capital_goods,capital_equipment,Coal,EnergyPrimary,GJ,9444284.27306925
2014,metal_goods_and_machinery,metal_goods_and_machinery,capital_goods,capital_equipment,Coal,GHG,kgCO2,950931491.620667
2014,metal_goods_and_machinery,metal_goods_and_machinery,capital_goods,capital_equipment,Coal,GHG_inv,kgCO2,0.0
2014,metal_goods_and_machinery,metal_goods_and_machinery,capital_goods,capital_equipment,Coke,FinalGJ,GJ,0.0
2014,metal_goods_and_machinery,metal_goods_and_machinery,capital_goods,capital_equipment,Coke_Manufactured_Gases,FinalGJ,GJ,0.0
2014,metal_goods_and_machinery,metal_goods_and_machinery,capital_goods,capital_equipment,Electricity,EnergyMonetary,Euros,639338484.318333
2014,metal_goods_and_machinery,metal_goods_and_machinery,capital_goods,capital_equipment,Electricity,FinalGJ,GJ,17276411.52
2014,metal_goods_and_machinery,metal_goods_and_machinery,capital_goods,capital_equipment,Factories,Factories,Number,56360.4444444444
2014,metal_goods_and_machinery,metal_goods_and_machinery,capital_goods,capital_equipment,Fueloil,FinalGJ,GJ,3636007.28074351
2014,metal_goods_and_machinery,metal_goods_and_machinery,capital_goods,capital_equipment,Gas,EnergyMonetary,Euros,152889459.464025
2014,metal_goods_and_machinery,metal_goods_and_machinery,capital_goods,capital_equipment,Gas,EnergyPrimary,GJ,20624417.3050466
2014,metal_goods_and_machinery,metal_goods_and_machinery,capital_goods,capital_equipment,Gas,FinalGJ,GJ,10753335.252
2014,metal_goods_and_machinery,metal_goods_and_machinery,capital_goods,capital_equipment,Gas,GHG,kgCO2,1155792345.77481
2014,metal_goods_and_machinery,metal_goods_and_machinery,capital_goods,capital_equipment,Gas,GHG_inv,kgCO2,720127204.488886
2014,metal_goods_and_machinery,metal_goods_and_machinery,capital_goods,capital_equipment,Gasoil,FinalGJ,GJ,2580005.99527862
2014,metal_goods_and_machinery,metal_goods_and_machinery,capital_goods,capital_equipment,Gasoline,FinalGJ,GJ,0.0
2014,metal_goods_and_machinery,metal_goods_and_machinery,capital_goods,capital_equipment,Hydro,EnergyPrimary,GJ,8562180.01165658
2014,metal_goods_and_machinery,metal_goods_and_machinery,capital_goods,capital_equipment,LPG,FinalGJ,GJ,331094.21003316
2014,metal_goods_and_machinery,metal_goods_and_machinery,capital_goods,capital_equipment,Nuclear,EnergyPrimary,GJ,10867742.4613438
2014,metal_goods_and_machinery,metal_goods_and_machinery,capital_goods,capital_equipment,Oil,EnergyMonetary,Euros,98240446.6308534
2014,metal_goods_and_machinery,metal_goods_and_machinery,capital_goods,capital_equipment,Oil,EnergyPrimary,GJ,9234553.48709023
2014,metal_goods_and_machinery,metal_goods_and_machinery,capital_goods,capital_equipment,Oil,GHG,kgCO2,713369256.87772
2014,metal_goods_and_machinery,metal_goods_and_machinery,capital_goods,capital_equipment,Oil,GHG_inv,kgCO2,612650057.573376
2014,metal_goods_and_machinery,metal_goods_and_machinery,capital_goods,capital_equipment,OilCoke,FinalGJ,GJ,162490.721944701
2014,metal_goods_and_machinery,metal_goods_and_machinery,capital_goods,capital_equipment,Other_coal,FinalGJ,GJ,0.0
2014,metal_goods_and_machinery,metal_goods_and_machinery,capital_goods,capital_equipment,Solar,EnergyPrimary,GJ,2646530.65774278
2014,metal_goods_and_machinery,metal_goods_and_machinery,capital_goods,capital_equipment,ValueAdded,ValueAdded,Euros,27937469736.0304
2014,metal_goods_and_machinery,metal_goods_and_machinery,capital_goods,capital_equipment,Wind,EnergyPrimary,GJ,10257421.1674185
2014,metal_goods_and_machinery,metal_goods_and_machinery,capital_goods,capital_equipment,Workers,Workers,Workers,492531.0
2014,milling,food,consumer_goods,consumer_goods,Biomass,EnergyMonetary,Euros,12779078.2872706
2014,milling,food,consumer_goods,consumer_goods,Biomass,EnergyPrimary,GJ,2085570.63644973
2014,milling,food,consumer_goods,consumer_goods,Biomass,FinalGJ,GJ,1391926.51617956
2014,milling,food,consumer_goods,consumer_goods,Coal,EnergyMonetary,Euros,3387650.9666438
2014,milling,food,consumer_goods,consumer_goods,Coal,EnergyPrimary,GJ,6560165.43461388
2014,milling,food,consumer_goods,consumer_goods,Coal,GHG,kgCO2,660533685.946365
2014,milling,food,consumer_goods,consumer_goods,Coal,GHG_inv,kgCO2,34911770.4018537
2014,milling,food,consumer_goods,consumer_goods,Coke,FinalGJ,GJ,0.0
2014,milling,food,consumer_goods,consumer_goods,Coke_Manufactured_Gases,FinalGJ,GJ,271256.119539181
2014,milling,food,consumer_goods,consumer_goods,Electricity,EnergyMonetary,Euros,287062863.038251
2014,milling,food,consumer_goods,consumer_goods,Electricity,FinalGJ,GJ,11366225.3949091
2014,milling,food,consumer_goods,consumer_goods,Factories,Factories,Number,18454.3333333333
2014,milling,food,consumer_goods,consumer_goods,Fueloil,FinalGJ,GJ,913085.954114463
2014,milling,food,consumer_goods,consumer_goods,Gas,EnergyMonetary,Euros,199057893.666051
2014,milling,food,consumer_goods,consumer_goods,Gas,EnergyPrimary,GJ,18811237.5387333
2014,milling,food,consumer_goods,consumer_goods,Gas,FinalGJ,GJ,11461564.851799
2014,milling,food,consumer_goods,consumer_goods,Gas,GHG,kgCO2,1054181751.67061
2014,milling,food,consumer_goods,consumer_goods,Gas,GHG_inv,kgCO2,767555782.682305
2014,milling,food,consumer_goods,consumer_goods,Gasoil,FinalGJ,GJ,1733291.73462532
2014,milling,food,consumer_goods,consumer_goods,Gasoline,FinalGJ,GJ,0.0
2014,milling,food,consumer_goods,consumer_goods,Hydro,EnergyPrimary,GJ,5633095.03085248
2014,milling,food,consumer_goods,consumer_goods,LPG,FinalGJ,GJ,330626.493411761
2014,milling,food,consumer_goods,consumer_goods,Nuclear,EnergyPrimary,GJ,7149934.47606062
2014,milling,food,consumer_goods,consumer_goods,Oil,EnergyMonetary,Euros,67011076.0577872
2014,milling,food,consumer_goods,consumer_goods,Oil,EnergyPrimary,GJ,4376600.09701747
2014,milling,food,consumer_goods,consumer_goods,Oil,GHG,kgCO2,338092357.494599
2014,milling,food,consumer_goods,consumer_goods,Oil,GHG_inv,kgCO2,271828763.370166
2014,milling,food,consumer_goods,consumer_goods,OilCoke,FinalGJ,GJ,0.0
2014,milling,food,consumer_goods,consumer_goods,Other_coal,FinalGJ,GJ,48605.705919927
2014,milling,food,consumer_goods,consumer_goods,Solar,EnergyPrimary,GJ,1741163.89480641
2014,milling,food,consumer_goods,consumer_goods,ValueAdded,ValueAdded,Euros,6390107574.17493
2014,milling,food,consumer_goods,consumer_goods,Wind,EnergyPrimary,GJ,6748401.47355965
2014,milling,food,consumer_goods,consumer_goods,Workers,Workers,Workers,128124.0
2014,natural_stones,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Biomass,EnergyMonetary,Euros,4332376.16579236
2014,natural_stones,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Biomass,EnergyPrimary,GJ,2139100.34895048
2014,natural_stones,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Biomass,FinalGJ,GJ,1899425.47430087
2014,natural_stones,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Coal,EnergyMonetary,Euros,154495.969436516
2014,natural_stones,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Coal,EnergyPrimary,GJ,1442371.51660572
2014,natural_stones,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Coal,GHG,kgCO2,145230327.476292
2014,natural_stones,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Coal,GHG_inv,kgCO2,161720.862535234
2014,natural_stones,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Coke,FinalGJ,GJ,0.0
2014,natural_stones,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Coke_Manufactured_Gases,FinalGJ,GJ,0.0
2014,natural_stones,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Electricity,EnergyMonetary,Euros,57765651.7224834
2014,natural_stones,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Electricity,FinalGJ,GJ,2635589.38638244
2014,natural_stones,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Factories,Factories,Number,2777.17948717949
2014,natural_stones,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Fueloil,FinalGJ,GJ,177193.745443566
2014,natural_stones,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Gas,EnergyMonetary,Euros,61766896.9346348
2014,natural_stones,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Gas,EnergyPrimary,GJ,8111974.45807661
2014,natural_stones,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Gas,FinalGJ,GJ,5795807.76549301
2014,natural_stones,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Gas,GHG,kgCO2,454595048.630613
2014,natural_stones,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Gas,GHG_inv,kgCO2,388132495.277983
2014,natural_stones,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Gasoil,FinalGJ,GJ,1100143.72243012
2014,natural_stones,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Gasoline,FinalGJ,GJ,0.0
2014,natural_stones,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Hydro,EnergyPrimary,GJ,1306196.64488161
2014,natural_stones,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,LPG,FinalGJ,GJ,380330.475207645
2014,natural_stones,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Nuclear,EnergyPrimary,GJ,1657919.91305007
2014,natural_stones,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Oil,EnergyMonetary,Euros,27707167.8356346
2014,natural_stones,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Oil,EnergyPrimary,GJ,15244033.5028271
2014,natural_stones,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Oil,GHG,kgCO2,1177601588.0934
2014,natural_stones,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Oil,GHG_inv,kgCO2,1162236449.77262
2014,natural_stones,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,OilCoke,FinalGJ,GJ,11070870.1583497
2014,natural_stones,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Other_coal,FinalGJ,GJ,1481.68739969127
2014,natural_stones,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Solar,EnergyPrimary,GJ,403739.405269886
2014,natural_stones,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,ValueAdded,ValueAdded,Euros,1104204443.37953
2014,natural_stones,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Wind,EnergyPrimary,GJ,1564812.82754851
2014,natural_stones,non_metallic_and_building_materials,bricks_stones_glass,non_metallic_and_building_materials,Workers,Workers,Workers,21566.0
2014,non_ferrous_metals,non_ferrous_metals,non_ferrous_metals,metallurgy,Biomass,EnergyMonetary,Euros,32175527.1740317
2014,non_ferrous_metals,non_ferrous_metals,non_ferrous_metals,metallurgy,Biomass,EnergyPrimary,GJ,1927977.95318193
2014,non_ferrous_metals,non_ferrous_metals,non_ferrous_metals,metallurgy,Biomass,FinalGJ,GJ,73855.152
2014,non_ferrous_metals,non_ferrous_metals,non_ferrous_metals,metallurgy,Coal,EnergyMonetary,Euros,41939118.9670503
2014,non_ferrous_metals,non_ferrous_metals,non_ferrous_metals,metallurgy,Coal,EnergyPrimary,GJ,19498827.8998678
2014,non_ferrous_metals,non_ferrous_metals,non_ferrous_metals,metallurgy,Coal,GHG,kgCO2,1963309125.76926
2014,non_ferrous_metals,non_ferrous_metals,non_ferrous_metals,metallurgy,Coal,GHG_inv,kgCO2,108211489.463413
2014,non_ferrous_metals,non_ferrous_metals,non_ferrous_metals,metallurgy,Coke,FinalGJ,GJ,0.0
2014,non_ferrous_metals,non_ferrous_metals,non_ferrous_metals,metallurgy,Coke_Manufactured_Gases,FinalGJ,GJ,991434.24
2014,non_ferrous_metals,non_ferrous_metals,non_ferrous_metals,metallurgy,Electricity,EnergyMonetary,Euros,397348555.958248
2014,non_ferrous_metals,non_ferrous_metals,non_ferrous_metals,metallurgy,Electricity,FinalGJ,GJ,33703195.716
2014,non_ferrous_metals,non_ferrous_metals,non_ferrous_metals,metallurgy,Factories,Factories,Number,121.895424836601
2014,non_ferrous_metals,non_ferrous_metals,non_ferrous_metals,metallurgy,Fueloil,FinalGJ,GJ,1414035.23617952
2014,non_ferrous_metals,non_ferrous_metals,non_ferrous_metals,metallurgy,Gas,EnergyMonetary,Euros,110839168.289196
2014,non_ferrous_metals,non_ferrous_metals,non_ferrous_metals,metallurgy,Gas,EnergyPrimary,GJ,21036176.0391005
2014,non_ferrous_metals,non_ferrous_metals,non_ferrous_metals,metallurgy,Gas,FinalGJ,GJ,4912246.836
2014,non_ferrous_metals,non_ferrous_metals,non_ferrous_metals,metallurgy,Gas,GHG,kgCO2,1178867305.23119
2014,non_ferrous_metals,non_ferrous_metals,non_ferrous_metals,metallurgy,Gas,GHG_inv,kgCO2,328962363.663881
2014,non_ferrous_metals,non_ferrous_metals,non_ferrous_metals,metallurgy,Gasoil,FinalGJ,GJ,472991.918488736
2014,non_ferrous_metals,non_ferrous_metals,non_ferrous_metals,metallurgy,Gasoline,FinalGJ,GJ,0.0
2014,non_ferrous_metals,non_ferrous_metals,non_ferrous_metals,metallurgy,Hydro,EnergyPrimary,GJ,16703285.190586
2014,non_ferrous_metals,non_ferrous_metals,non_ferrous_metals,metallurgy,LPG,FinalGJ,GJ,283786.777331739
2014,non_ferrous_metals,non_ferrous_metals,non_ferrous_metals,metallurgy,Nuclear,EnergyPrimary,GJ,21201026.0777671
2014,non_ferrous_metals,non_ferrous_metals,non_ferrous_metals,metallurgy,Oil,EnergyMonetary,Euros,92698535.9297876
2014,non_ferrous_metals,non_ferrous_metals,non_ferrous_metals,metallurgy,Oil,EnergyPrimary,GJ,5109399.58774878
2014,non_ferrous_metals,non_ferrous_metals,non_ferrous_metals,metallurgy,Oil,GHG,kgCO2,394701118.153593
2014,non_ferrous_metals,non_ferrous_metals,non_ferrous_metals,metallurgy,Oil,GHG_inv,kgCO2,198215934.723954
2014,non_ferrous_metals,non_ferrous_metals,non_ferrous_metals,metallurgy,OilCoke,FinalGJ,GJ,0.0
2014,non_ferrous_metals,non_ferrous_metals,non_ferrous_metals,metallurgy,Other_coal,FinalGJ,GJ,0.0
2014,non_ferrous_metals,non_ferrous_metals,non_ferrous_metals,metallurgy,Solar,EnergyPrimary,GJ,5162909.01169151
2014,non_ferrous_metals,non_ferrous_metals,non_ferrous_metals,metallurgy,ValueAdded,ValueAdded,Euros,1704920771.02503
2014,non_ferrous_metals,non_ferrous_metals,non_ferrous_metals,metallurgy,Wind,EnergyPrimary,GJ,20010398.1516497
2014,non_ferrous_metals,non_ferrous_metals,non_ferrous_metals,metallurgy,Workers,Workers,Workers,12149.0
2014,oils_fats,food,consumer_goods,consumer_goods,Biomass,EnergyMonetary,Euros,27454286.8479837
2014,oils_fats,food,consumer_goods,consumer_goods,Biomass,EnergyPrimary,GJ,3242868.27434239
2014,oils_fats,food,consumer_goods,consumer_goods,Biomass,FinalGJ,GJ,2990383.89056386
2014,oils_fats,food,consumer_goods,consumer_goods,Coal,EnergyMonetary,Euros,484768.081987339
2014,oils_fats,food,consumer_goods,consumer_goods,Coal,EnergyPrimary,GJ,1074806.56507534
2014,oils_fats,food,consumer_goods,consumer_goods,Coal,GHG,kgCO2,108220737.599486
2014,oils_fats,food,consumer_goods,consumer_goods,Coal,GHG_inv,kgCO2,4995825.17299766
2014,oils_fats,food,consumer_goods,consumer_goods,Coke,FinalGJ,GJ,0.0
